agent_id,category,battery_capacity_kwh,battery_power_kw,flex_demand_kwh
1926,Consumer,0.0,0.0,23.003929093043915
1927,Solar Prosumer,11.350221917775734,3.233260747047785,9.16328222464196
1928,Solar Prosumer,16.661712965066826,3.7555426084397023,17.891681891951833
1929,Solar Prosumer,17.98514327632608,7.583668459212794,8.614206972944832
1930,Arbitrageur,15.618098070157021,6.719914336721985,2.0882572150717973
1931,Solar Prosumer,13.838183732687142,4.756154108730829,13.45412198399939
1932,Solar Prosumer,18.590402619543305,7.057659926915049,9.339665853867867
1933,Solar Prosumer,19.391688795178805,6.921285275828536,8.32188108516176
1934,Consumer,0.0,0.0,6.493718813325266
1935,Solar Prosumer,17.527435400449995,7.889191470962032,16.37651990664586
1936,Consumer,0.0,0.0,20.509446085987857
1937,Solar Prosumer,7.838851187366453,4.399904130898983,13.260875217037011
1938,Consumer,0.0,0.0,4.755056109503178
1939,Consumer,0.0,0.0,9.497126525023347
1940,Arbitrageur,11.079285214956284,6.83489812218831,3.4915030052753737
1941,Consumer,0.0,0.0,14.237314312076677
1942,Solar Prosumer,8.483703622091044,6.282858827507144,10.504943888419415
1943,Solar Prosumer,4.947664461163292,5.771147733676106,9.247249374146367
1944,Solar Prosumer,14.112977629090755,3.3846919267197264,6.690872563685071
1945,Consumer,0.0,0.0,16.519657439374512
1946,Consumer,0.0,0.0,19.918716239191298
1947,Solar Prosumer,18.306305657547693,6.206297118533098,13.243967170738326
1948,Consumer,0.0,0.0,19.90972954791337
1949,Consumer,0.0,0.0,17.61398722493871
1950,Consumer,0.0,0.0,2.4889365884804566
1951,Arbitrageur,17.510732558675066,6.084431863779767,3.517667639951615
1952,Solar Prosumer,9.601249420271305,5.820685629874948,14.220555203662657
1953,Consumer,0.0,0.0,19.388775736982645
1954,Wind Prosumer,15.446233150599648,5.748993463570464,10.998034535254883
1955,Solar Prosumer,11.236481013835238,4.976140351842098,10.076353164353336
1956,Consumer,0.0,0.0,3.1766011744839715
1957,Consumer,0.0,0.0,18.439173821277777
1958,Solar Prosumer,7.753258264937161,6.547985581809231,18.206529058730354
1959,Consumer,0.0,0.0,19.745802322283676
1960,Consumer,0.0,0.0,24.120631139810676
1961,Consumer,0.0,0.0,14.438812268896115
1962,Consumer,0.0,0.0,17.505555985457995
1963,Consumer,0.0,0.0,6.638957340205808
1964,Consumer,0.0,0.0,3.977252995616666
1965,Solar Prosumer,16.74251208397024,5.31187894093683,17.762915716354456
1966,Consumer,0.0,0.0,4.698725371553368
1967,Consumer,0.0,0.0,24.711765176649646
1968,Solar Prosumer,8.978579676535318,3.513381064205069,13.077298097614563
1969,Consumer,0.0,0.0,9.339409241900562
1970,Consumer,0.0,0.0,21.664095749073063
1971,Consumer,0.0,0.0,14.57004896569858
1972,Consumer,0.0,0.0,2.1627385495878384
1973,Solar Prosumer,19.03482436223129,3.991074118146601,14.259434579821924
1974,Solar Prosumer,19.915384259134143,3.509674145929357,10.019042767417531
1975,Consumer,0.0,0.0,18.404115038216002
1976,Consumer,0.0,0.0,18.88047239698554
1977,Solar Prosumer,11.319617069890262,5.477106911976403,17.756990082266206
1978,Arbitrageur,10.632325203766381,6.243381842599714,2.9838156838854544
1979,Solar Prosumer,15.012162229997092,3.9457148283133163,14.655508642353428
1980,Consumer,0.0,0.0,15.70755545439981
1981,Consumer,0.0,0.0,10.836084406919417
1982,Solar Prosumer,5.053799729987615,5.798963200246734,10.819627680639627
1983,Solar Prosumer,13.155172716686383,5.828335246737581,6.415438646011418
1984,Solar Prosumer,8.128364094103928,6.231267161897938,10.8521817602763
1985,Solar Prosumer,5.809235668040147,6.052000713455906,12.982938782740423
1986,Consumer,0.0,0.0,14.656478986138346
1987,Solar Prosumer,10.058998490327685,4.30433948654325,15.666613011294196
1988,Consumer,0.0,0.0,11.765667198944552
1989,Solar Prosumer,10.449273289160624,5.789594552067289,13.755496457791448
1990,Consumer,0.0,0.0,17.135638364286212
1991,Solar Prosumer,12.745266174863191,5.191048226841641,6.900885378150654
1992,Solar Prosumer,17.650869137861154,6.369226448610448,11.011256631757664
1993,Consumer,0.0,0.0,5.0289866275588215
1994,Solar Prosumer,17.39057715966606,7.3881537983798875,14.68822365340615
1995,Solar Prosumer,8.807224683537095,5.376584640872899,7.119418613211123
1996,Consumer,0.0,0.0,11.442389091170662
1997,Consumer,0.0,0.0,23.120435552998718
1998,Solar Prosumer,6.898604588982344,5.227631343238832,15.719065355288944
1999,Solar Prosumer,13.645823452394493,5.541180454133807,18.38810810145663
2000,Solar Prosumer,18.483941462675602,6.859680494943684,11.140178090286394
2001,Consumer,0.0,0.0,9.334108479083598
2002,Consumer,0.0,0.0,9.931500133800554
2003,Solar Prosumer,12.537909842186728,3.447491015818336,13.305575034717203
2004,Arbitrageur,10.397355821759914,5.7668637461578625,2.3511561597866453
2005,Consumer,0.0,0.0,18.3630176275019
2006,Consumer,0.0,0.0,3.020781500620331
2007,Solar Prosumer,18.919128163567564,6.921962907006989,16.53245020262043
2008,Arbitrageur,14.145511820632256,5.638597939374974,5.218689852597201
2009,Arbitrageur,19.868045649343102,5.754064502443841,5.586588711054546
2010,Consumer,0.0,0.0,6.975667646758807
2011,Solar Prosumer,7.463379868886486,5.761840561871896,14.0136331147129
2012,Solar Prosumer,8.754019797609018,4.144778695013983,7.342351636192749
2013,Wind Prosumer,16.034098586766554,4.140157417327127,6.610154811465931
2014,Solar Prosumer,5.969831310202741,3.440123604626348,7.366538837824239
2015,Wind Prosumer,19.934469676127204,5.099118026990654,10.655144658779212
2016,Consumer,0.0,0.0,19.00787293201256
2017,Wind Prosumer,19.2672431834774,5.060513312047073,11.445547944480683
2018,Solar Prosumer,11.312586305018263,7.607628433644907,8.30132653701564
2019,Solar Prosumer,5.152462172713454,3.7285594252031813,6.766956935144861
2020,Consumer,0.0,0.0,21.920904483279212
2021,Solar Prosumer,16.347937470936202,6.611302001434202,14.745996050736935
2022,Consumer,0.0,0.0,5.005664337931735
2023,Solar Prosumer,8.81315497186504,3.928178730779077,16.90213489583619
2024,Solar Prosumer,5.575538134692751,7.466014971223215,10.017223274344204
2025,Consumer,0.0,0.0,9.799055643643875
2026,Solar Prosumer,8.892980393268893,3.4562778246695616,8.44314585127381
2027,Consumer,0.0,0.0,4.853123807461268
2028,Consumer,0.0,0.0,13.252285916023697
2029,Consumer,0.0,0.0,16.22968121091887
2030,Consumer,0.0,0.0,12.994469882972155
2031,Consumer,0.0,0.0,5.229642706121956
2032,Solar Prosumer,10.690817064599258,5.470735457113313,9.589322717813651
2033,Consumer,0.0,0.0,3.052758105171828
2034,Solar Prosumer,13.286406049541082,5.075886833927601,19.526612757838144
2035,Solar Prosumer,18.167190762260923,6.209134604453215,7.537720401222325
2036,Solar Prosumer,16.57496775575543,5.8673434301287735,11.253672620161868
2037,Consumer,0.0,0.0,12.561392075127829
2038,Solar Prosumer,18.75958749297893,4.647354162756001,9.508122568987673
2039,Solar Prosumer,12.299627499855381,7.2691990790678815,14.15842933740709
2040,Solar Prosumer,16.60186686633638,3.6545001776678774,6.668059994747024
2041,Solar Prosumer,18.8189603631196,3.692001737339052,6.168631283721357
2042,Solar Prosumer,14.946367481791654,3.6403542976711343,13.346996379350262
2043,Solar Prosumer,15.951250831296322,3.0597675043671875,10.365011716665254
2044,Solar Prosumer,18.053328233902935,6.873363352926807,10.051145152611813
2045,Consumer,0.0,0.0,20.343788376583017
2046,Consumer,0.0,0.0,13.803509590444452
2047,Consumer,0.0,0.0,15.470274901506958
2048,Consumer,0.0,0.0,11.26945389798027
2049,Solar Prosumer,15.717019667824353,7.649952425777346,11.95804767399768
2050,Consumer,0.0,0.0,13.171876432350968
2051,Solar Prosumer,19.38215515830621,6.004743973946196,19.043941425824627
2052,Solar Prosumer,9.49039264576094,6.241529243684284,18.670110619381568
2053,Consumer,0.0,0.0,17.660884022254013
2054,Consumer,0.0,0.0,20.062489653651646
2055,Consumer,0.0,0.0,15.320421568697101
2056,Consumer,0.0,0.0,6.076172836274106
2057,Solar Prosumer,13.497874300271869,7.268963410004391,17.96986737075403
2058,Consumer,0.0,0.0,4.1063094696056694
2059,Consumer,0.0,0.0,19.385813169892074
2060,Solar Prosumer,19.45404306169931,4.187495095620864,8.79480024294736
2061,Consumer,0.0,0.0,2.841380917483123
2062,Consumer,0.0,0.0,2.928057752393774
2063,Solar Prosumer,19.83880883610436,4.878108472964071,12.984469586667377
2064,Consumer,0.0,0.0,6.02354742976199
2065,Solar Prosumer,16.759246275108826,3.633458170072887,8.575651052452262
2066,Solar Prosumer,15.146776465858691,7.964361551876026,17.622636542344786
2067,Consumer,0.0,0.0,12.099553358012093
2068,Consumer,0.0,0.0,6.290944182083292
2069,Consumer,0.0,0.0,12.743049029509109
2070,Consumer,0.0,0.0,13.13093138836587
2071,Solar Prosumer,18.05100536155701,4.550998060158282,11.680803335625061
2072,Consumer,0.0,0.0,18.261524594014066
2073,Consumer,0.0,0.0,23.43339490714798
2074,Solar Prosumer,17.342984835482007,5.6168891333273745,16.43061669179866
2075,Solar Prosumer,12.471201417473157,6.74626665132842,6.541326725249357
2076,Consumer,0.0,0.0,18.73173066332772
2077,Consumer,0.0,0.0,23.02613076798318
2078,Solar Prosumer,17.326664172429368,7.681557052954947,12.997404221661636
2079,Consumer,0.0,0.0,14.666794840683995
2080,Consumer,0.0,0.0,21.405172124945867
2081,Solar Prosumer,19.525189122460475,5.137185933126824,8.48970850993815
2082,Solar Prosumer,19.022253902320287,7.540620957308486,17.853808546786226
2083,Solar Prosumer,11.21069122380068,5.827742151077162,17.476691431488334
2084,Consumer,0.0,0.0,6.784492937440447
2085,Consumer,0.0,0.0,13.977584968000457
2086,Consumer,0.0,0.0,14.487761870909136
2087,Solar Prosumer,13.939478700413483,7.040340540528883,9.08068155653411
2088,Arbitrageur,19.75948926946823,6.071110171086062,5.881865069542034
2089,Solar Prosumer,19.627577573608093,7.229153013239394,14.519650772398526
2090,Solar Prosumer,13.838863071620771,5.277950085329842,9.645492922988092
2091,Wind Prosumer,18.89865171286288,6.943952866090809,5.0345312320802265
2092,Wind Prosumer,11.395103215502347,4.134835077204642,8.124980119929248
2093,Solar Prosumer,13.180784354580492,4.000802517228284,14.412681494345188
2094,Wind Prosumer,10.977146966189625,4.420408683322697,10.198768903504941
2095,Solar Prosumer,17.8854045432923,7.063813071772112,11.082841942565835
2096,Solar Prosumer,19.265734035671024,4.0287696858514455,14.459056594723933
2097,Consumer,0.0,0.0,6.80103174151708
2098,Consumer,0.0,0.0,18.212260916411257
2099,Arbitrageur,19.291309337401117,5.26397495769494,4.266761327181993
2100,Solar Prosumer,6.146755274995442,4.6295951933794175,11.365794289497927
2101,Solar Prosumer,8.708621329465773,3.0025853349512057,16.42920980244179
2102,Solar Prosumer,9.423596116962294,3.1726952915710793,18.055272097750933
2103,Solar Prosumer,14.045795207041705,7.986364589213619,15.399067054637662
2104,Consumer,0.0,0.0,6.0175405222894085
2105,Consumer,0.0,0.0,5.468092479099795
2106,Solar Prosumer,13.646951281847334,7.141635954140016,18.122131298121907
2107,Consumer,0.0,0.0,19.30971388611155
2108,Solar Prosumer,6.249357094809808,6.2278648732229005,14.248363775464682
2109,Solar Prosumer,5.859419512405271,4.900470931935859,14.217233104459515
2110,Solar Prosumer,15.800355850226858,3.830533853145587,9.683670320339408
2111,Consumer,0.0,0.0,4.110194445208024
2112,Solar Prosumer,9.279930910664964,7.635162881829747,8.694796238979537
2113,Consumer,0.0,0.0,15.85737457059227
2114,Consumer,0.0,0.0,3.3277920068701112
2115,Consumer,0.0,0.0,24.59003133263232
2116,Consumer,0.0,0.0,4.4291380649208385
2117,Consumer,0.0,0.0,22.92057564478123
2118,Solar Prosumer,16.040653127292124,4.138997451767162,17.73152591172785
2119,Wind Prosumer,18.110094197303788,5.09651099056868,7.118681481135779
2120,Solar Prosumer,8.801790501405009,6.953213091567313,6.571998133766812
2121,Consumer,0.0,0.0,21.423843816844833
2122,Solar Prosumer,10.843058825800245,5.971248752105492,17.789410311759777
2123,Consumer,0.0,0.0,16.094192255641815
2124,Solar Prosumer,13.100814595617367,3.3968859726292777,11.659306710609751
2125,Solar Prosumer,13.567198719672868,7.732835793759712,8.967257514572294
2126,Consumer,0.0,0.0,21.704896282959755
2127,Consumer,0.0,0.0,4.839031569871767
2128,Consumer,0.0,0.0,19.609458783607618
2129,Solar Prosumer,6.567275477190513,4.11489028633678,13.121008196279064
2130,Consumer,0.0,0.0,3.958240975544598
2131,Consumer,0.0,0.0,18.780215760140983
2132,Solar Prosumer,9.38151851420265,5.1243680571049275,7.381298275239683
2133,Consumer,0.0,0.0,19.500075502657793
2134,Consumer,0.0,0.0,12.450098480606242
2135,Wind Prosumer,14.357411871686043,6.060183471057813,6.532289352920954
2136,Consumer,0.0,0.0,6.804537814654168
2137,Solar Prosumer,18.36332925510635,7.778210787297773,11.380630023769928
2138,Solar Prosumer,16.842852955104473,3.142781265240601,12.36095380923268
2139,Consumer,0.0,0.0,5.019280931973393
2140,Consumer,0.0,0.0,20.346136322900147
2141,Consumer,0.0,0.0,4.959534012160839
2142,Solar Prosumer,14.307414756467947,7.796111979859512,16.121072654772448
2143,Consumer,0.0,0.0,19.58538962251884
2144,Solar Prosumer,8.56833121875369,3.4732339960655696,16.08649831727076
2145,Consumer,0.0,0.0,17.540759284026514
2146,Arbitrageur,11.908563652346398,6.1766467582581175,3.244582785062102
2147,Consumer,0.0,0.0,5.09175322267601
2148,Consumer,0.0,0.0,13.829802702945567
2149,Solar Prosumer,15.028305564437174,4.639037013734439,9.263665670177422
2150,Solar Prosumer,17.23624866976081,4.459860253393199,6.962042773980986
2151,Consumer,0.0,0.0,12.423178591559425
2152,Solar Prosumer,18.594928657181807,7.853333787025557,16.970449043753252
2153,Arbitrageur,17.765744239408175,5.738265697008242,3.6182964658403227
2154,Consumer,0.0,0.0,15.248149990699002
2155,Solar Prosumer,13.037129535199353,6.963453267362299,18.57362155064068
2156,Consumer,0.0,0.0,6.541990095100061
2157,Consumer,0.0,0.0,5.651040928021158
2158,Wind Prosumer,17.883676962843843,4.627469718197396,10.477298210624621
2159,Consumer,0.0,0.0,23.173071545627092
2160,Solar Prosumer,19.760522893533597,3.9069705947475946,11.866848505129566
2161,Consumer,0.0,0.0,17.767294844854142
2162,Solar Prosumer,6.324179695201725,5.381900604965423,19.669895179979036
2163,Consumer,0.0,0.0,23.5050218162856
2164,Consumer,0.0,0.0,22.770111992726477
2165,Solar Prosumer,14.848153861964228,5.82992784592108,17.55301729757165
2166,Consumer,0.0,0.0,14.673153011520728
2167,Solar Prosumer,10.848557041194303,7.755553620264027,8.649869255418537
2168,Wind Prosumer,17.574773206085602,4.924531866399106,6.922158513374078
2169,Consumer,0.0,0.0,22.94908595589546
2170,Solar Prosumer,5.220765937124039,6.832605920409686,6.457417833521008
2171,Consumer,0.0,0.0,5.538635006895616
2172,Solar Prosumer,4.909705044604278,7.995951421389965,16.065986165451157
2173,Solar Prosumer,10.500054669659582,3.699226010908254,8.53861166160749
2174,Solar Prosumer,5.544173935216623,7.858717772621068,15.814341590004293
2175,Consumer,0.0,0.0,19.819247268272026
2176,Solar Prosumer,12.309968952445193,4.680014916908105,10.221064480152819
2177,Consumer,0.0,0.0,15.210760718899293
2178,Consumer,0.0,0.0,19.337705635268122
2179,Consumer,0.0,0.0,10.869935764278987
2180,Consumer,0.0,0.0,9.03744148615066
2181,Consumer,0.0,0.0,10.682026968900551
2182,Solar Prosumer,6.263432673276869,4.578548486826568,13.241016316281662
2183,Consumer,0.0,0.0,3.1628222579613885
2184,Consumer,0.0,0.0,9.272300599050752
2185,Consumer,0.0,0.0,21.414367231829935
2186,Solar Prosumer,5.818865736229311,4.258006020212515,13.730897810139634
2187,Consumer,0.0,0.0,8.510061805917578
2188,Solar Prosumer,4.4228054666112975,6.7356424267834525,6.7924601464788665
2189,Consumer,0.0,0.0,18.962223942564115
2190,Solar Prosumer,14.968835157829528,3.9717776396252353,16.63553020528247
2191,Solar Prosumer,16.396103687694268,5.922041311231636,7.101331808253347
2192,Solar Prosumer,8.860789472972817,3.7593985051968914,13.706780521793927
2193,Arbitrageur,19.175146248058297,6.153749637563078,5.575908579965773
2194,Solar Prosumer,13.091841839395238,4.091807710504521,16.420163796820457
2195,Consumer,0.0,0.0,3.216765089904186
2196,Solar Prosumer,19.621898648959977,3.97469648171451,6.875487721218332
2197,Consumer,0.0,0.0,12.155872688965504
2198,Consumer,0.0,0.0,22.810257137521038
2199,Consumer,0.0,0.0,2.970514970807537
2200,Consumer,0.0,0.0,2.741179201890371
2201,Consumer,0.0,0.0,17.50779058750279
2202,Solar Prosumer,11.048731174926509,7.263329910616841,19.593570336316596
2203,Solar Prosumer,10.877531651128427,4.314943207121117,8.4810067989065
2204,Solar Prosumer,16.699344431099924,4.162757440338742,19.943157708131203
2205,Consumer,0.0,0.0,8.639202746353071
2206,Consumer,0.0,0.0,5.947523681483452
2207,Wind Prosumer,14.422805186942604,5.6397132007974236,8.115604616465228
2208,Consumer,0.0,0.0,3.210792691931336
2209,Solar Prosumer,18.447383102446985,7.470630324176433,12.766595708486074
2210,Arbitrageur,16.06464163224925,5.657911308195153,5.032509169089474
2211,Solar Prosumer,4.710897600461548,5.550660600952257,9.154516174304337
2212,Solar Prosumer,12.707694824898073,6.621194522907244,15.76950733672318
2213,Solar Prosumer,14.463123567014,5.186907308774897,14.396199592870616
2214,Consumer,0.0,0.0,7.603308313706983
2215,Consumer,0.0,0.0,2.14775533382508
2216,Consumer,0.0,0.0,20.709012013701237
2217,Arbitrageur,17.66113714694395,6.487990145449724,5.443341057534681
2218,Consumer,0.0,0.0,21.676831649251497
2219,Consumer,0.0,0.0,16.806044910400765
2220,Arbitrageur,15.446111422592157,6.174594251246953,5.482882475629119
2221,Consumer,0.0,0.0,15.856513244820967
2222,Solar Prosumer,5.129146000866541,3.4745706079693908,6.744195732540837
2223,Consumer,0.0,0.0,16.914518480164723
2224,Consumer,0.0,0.0,8.219656558187932
2225,Consumer,0.0,0.0,22.187419547968627
2226,Consumer,0.0,0.0,24.104064899350824
2227,Solar Prosumer,16.672458572046615,7.957046898845643,9.031494713762303
2228,Consumer,0.0,0.0,22.44183182619412
2229,Consumer,0.0,0.0,20.706374089809792
2230,Solar Prosumer,7.624547882635486,6.3253095788125435,18.616437017352155
2231,Consumer,0.0,0.0,14.471145866460676
2232,Consumer,0.0,0.0,11.671218861214705
2233,Solar Prosumer,4.334200620931286,3.868241171223572,12.452342559361885
2234,Solar Prosumer,10.341343977668256,4.058789325364613,13.528159043364575
2235,Solar Prosumer,16.932371353628483,3.3701492774024184,12.881175514716361
2236,Consumer,0.0,0.0,23.775506438421093
2237,Consumer,0.0,0.0,3.6479128523639837
2238,Consumer,0.0,0.0,19.7316089060247
2239,Solar Prosumer,5.513731018699946,5.369439317327007,6.362378902810038
2240,Consumer,0.0,0.0,8.240851520242948
2241,Consumer,0.0,0.0,9.375202528435
2242,Consumer,0.0,0.0,21.111338764430805
2243,Solar Prosumer,8.037461989952492,3.6119171697006647,17.89457819306474
2244,Solar Prosumer,9.89036913163075,3.991383578677602,15.073773356881038
2245,Solar Prosumer,17.250432308377224,6.630922040604027,10.98477522939774
2246,Consumer,0.0,0.0,20.46880560101275
2247,Consumer,0.0,0.0,23.549570961316228
2248,Consumer,0.0,0.0,8.488525695479828
2249,Consumer,0.0,0.0,19.44224118755694
2250,Solar Prosumer,9.761684631866471,6.91409816803567,11.324013218159276
2251,Arbitrageur,14.65023623423048,5.6600948290633175,3.8652633000322094
2252,Solar Prosumer,11.262289795827128,4.430318026796966,14.521263252170112
2253,Consumer,0.0,0.0,4.968538192275405
2254,Consumer,0.0,0.0,22.56516292702939
2255,Solar Prosumer,11.390276460599084,7.046940524906954,14.729056731376378
2256,Arbitrageur,14.200046417824584,6.14485822810193,2.474212819179807
2257,Solar Prosumer,10.052798926776001,5.057197970360818,19.592125533647536
2258,Consumer,0.0,0.0,23.499841101884027
2259,Consumer,0.0,0.0,11.041423038205773
2260,Arbitrageur,19.68870156864707,6.196867769274105,3.5007668571798884
2261,Solar Prosumer,7.738333157656134,5.056868566889488,12.813880372672262
2262,Consumer,0.0,0.0,22.768455258997243
2263,Solar Prosumer,10.024747877669425,6.46443357161459,19.103187634943502
2264,Solar Prosumer,19.930388894675964,3.771934181614247,12.87070476433379
2265,Solar Prosumer,17.74155320443071,3.849901158430218,10.797080801985238
2266,Solar Prosumer,16.99624920511215,6.0473821962960175,10.127801936235477
2267,Consumer,0.0,0.0,17.372501127376413
2268,Consumer,0.0,0.0,3.4099445834903466
2269,Solar Prosumer,8.069222652751511,7.010292285550266,9.531583226871021
2270,Consumer,0.0,0.0,6.034464258304776
2271,Solar Prosumer,13.617808652136807,6.052935751900964,14.988682847061165
2272,Consumer,0.0,0.0,12.272948486737807
2273,Consumer,0.0,0.0,13.951048477623496
2274,Consumer,0.0,0.0,5.029311722801836
2275,Consumer,0.0,0.0,21.69188479531939
2276,Consumer,0.0,0.0,18.018653952000196
2277,Solar Prosumer,5.663577795872589,3.349128920998856,13.178240077192935
2278,Solar Prosumer,17.40275393024816,3.7637861080786457,14.642401921159912
2279,Solar Prosumer,17.581949925723293,3.827166891239349,16.489055451500604
2280,Solar Prosumer,7.921800093548262,6.993865242927756,6.702445073652197
2281,Consumer,0.0,0.0,4.61327387030473
2282,Solar Prosumer,18.318863908510117,4.285132843692804,16.810339280962783
2283,Solar Prosumer,14.21971939964265,4.933175634097701,13.232155363207443
2284,Consumer,0.0,0.0,17.746398747475233
2285,Consumer,0.0,0.0,11.909648352341955
2286,Consumer,0.0,0.0,21.888163915809674
2287,Consumer,0.0,0.0,15.151285354170371
2288,Solar Prosumer,15.437656162800106,4.957635018211641,18.455119034496505
2289,Consumer,0.0,0.0,6.736916356681077
2290,Consumer,0.0,0.0,4.7507550511918755
2291,Solar Prosumer,16.248001482508567,7.081453573627291,19.571711990297374
2292,Consumer,0.0,0.0,23.06229159983682
2293,Consumer,0.0,0.0,19.052631812940092
2294,Solar Prosumer,8.78827230743124,6.168638508389155,14.576012182395278
2295,Consumer,0.0,0.0,3.516090061794306
2296,Solar Prosumer,16.086911965199093,7.83752306015405,17.66382605281731
2297,Solar Prosumer,4.9156662887544815,3.966727705591764,19.33037450000075
2298,Consumer,0.0,0.0,8.185724717216818
2299,Solar Prosumer,13.333765721292863,3.1976251266228517,11.092689019221442
2300,Solar Prosumer,19.452126348538222,4.8544108969277495,13.524822854387754
2301,Consumer,0.0,0.0,10.410594936428534
2302,Solar Prosumer,12.83955817234341,4.170837508965856,9.757517743408203
2303,Consumer,0.0,0.0,6.445336267991606
2304,Consumer,0.0,0.0,15.91677651521933
2305,Consumer,0.0,0.0,11.669144491452682
2306,Solar Prosumer,16.025297550164296,7.926560921254102,18.03207526677344
2307,Solar Prosumer,11.30789339982531,6.568057550087282,7.015972383253773
2308,Consumer,0.0,0.0,15.040525607749487
2309,Consumer,0.0,0.0,18.652356952419137
2310,Consumer,0.0,0.0,6.390698372628664
2311,Solar Prosumer,10.230803223739372,6.274698674568688,16.31395635703734
2312,Consumer,0.0,0.0,15.78533563294861
2313,Arbitrageur,14.831463690659282,6.805203070549742,2.9057124679691024
2314,Solar Prosumer,19.226783564480428,3.8470202540821736,10.420260482770928
2315,Consumer,0.0,0.0,22.178805312633322
2316,Solar Prosumer,10.430476673478125,5.2872636532525785,19.94839021957852
2317,Solar Prosumer,8.411280578525046,3.3275777096165466,7.633457090568211
2318,Solar Prosumer,19.8458866805815,3.4812327891816004,18.871995269988005
2319,Consumer,0.0,0.0,7.512411573735116
2320,Wind Prosumer,14.891580186824987,5.043184762208648,6.440495202812927
2321,Consumer,0.0,0.0,19.536299618492762
2322,Solar Prosumer,4.155170019025855,7.188574287665838,8.971062082249446
2323,Arbitrageur,18.38071039697816,5.281611865229468,4.118947513401247
2324,Consumer,0.0,0.0,6.203481660371571
2325,Solar Prosumer,4.032412142795437,7.20032828732042,12.627627784843831
2326,Consumer,0.0,0.0,2.54549211158381
2327,Solar Prosumer,7.2251568720473465,4.09583432766863,11.291196074888635
2328,Consumer,0.0,0.0,9.143115322290985
2329,Solar Prosumer,12.652597846064019,7.291808419433152,7.295219874617938
2330,Consumer,0.0,0.0,12.234683924873538
2331,Wind Prosumer,18.27390371702993,5.532915797677609,6.29677231619046
2332,Consumer,0.0,0.0,21.32105091903379
2333,Consumer,0.0,0.0,11.297812016600702
2334,Solar Prosumer,4.096995277275321,4.638276620802733,11.009955890425891
2335,Consumer,0.0,0.0,2.027474322087534
2336,Consumer,0.0,0.0,6.058986896505463
2337,Consumer,0.0,0.0,11.952686317684606
2338,Arbitrageur,14.599227532691767,5.3359243297325865,5.260863142406777
2339,Consumer,0.0,0.0,12.747278828059851
2340,Solar Prosumer,17.33943052896103,6.401114786615422,7.604215105443968
2341,Arbitrageur,13.695827772092235,5.412859220469953,4.331120262005028
2342,Consumer,0.0,0.0,23.93562525484384
2343,Consumer,0.0,0.0,15.406055163839838
2344,Solar Prosumer,10.084107610067688,6.416500775094846,7.622293460895546
2345,Consumer,0.0,0.0,2.8806616907134996
2346,Solar Prosumer,11.773782549060918,3.682964683379632,16.518564705056228
2347,Consumer,0.0,0.0,10.565599052384993
2348,Solar Prosumer,18.849658171089466,7.368610585226348,13.33948762912623
2349,Consumer,0.0,0.0,18.57134391996861
2350,Consumer,0.0,0.0,21.07036020454145
2351,Solar Prosumer,8.41076026050439,7.352946175452972,8.681502794891788
2352,Consumer,0.0,0.0,6.495405624733514
2353,Solar Prosumer,17.249957673232032,7.280280416397357,15.712418306187244
2354,Arbitrageur,15.372183378530803,5.305924661848702,5.736660518525042
2355,Solar Prosumer,7.724600518064998,4.746560474751057,18.54692142024077
2356,Consumer,0.0,0.0,5.544821226249374
2357,Consumer,0.0,0.0,21.539458852706115
2358,Solar Prosumer,16.74434010278673,3.5907599106565637,13.492204489934904
2359,Wind Prosumer,21.55672701394469,4.960173348981943,6.571604588899261
2360,Solar Prosumer,5.921329908194677,6.99926331441731,7.584538520324736
2361,Consumer,0.0,0.0,4.784585009448143
2362,Consumer,0.0,0.0,7.7478010449880745
2363,Solar Prosumer,12.629183495971413,5.519728830593083,9.205953337646303
2364,Consumer,0.0,0.0,20.627040436915
2365,Wind Prosumer,21.72839175659097,5.621341002051914,7.5401570464381
2366,Solar Prosumer,10.388936517419742,5.006569261510107,9.273903613017676
2367,Consumer,0.0,0.0,11.503223387249236
2368,Wind Prosumer,10.57981579448397,6.128741475844128,8.557505416561593
2369,Consumer,0.0,0.0,12.062347054212777
2370,Solar Prosumer,9.157300225361832,5.963526655879221,15.892631425328796
2371,Solar Prosumer,13.346325396001829,3.4845246765869127,19.696816606971353
2372,Consumer,0.0,0.0,14.297010823270382
2373,Solar Prosumer,16.544457188643655,4.297181219617868,16.879247541806713
2374,Consumer,0.0,0.0,15.162061204705653
2375,Consumer,0.0,0.0,9.160961118782417
2376,Solar Prosumer,18.491353887885758,3.3201119982648932,17.50889285859573
2377,Solar Prosumer,4.725409125776412,4.646009776906231,10.546968332649262
2378,Solar Prosumer,15.287661636003067,7.250896944784347,6.607677946116077
2379,Solar Prosumer,10.021573921067528,7.540368369967646,9.476133995601236
2380,Consumer,0.0,0.0,2.6870315049068205
2381,Solar Prosumer,8.331301847387092,7.411201486783881,19.023484651524853
2382,Solar Prosumer,16.636725045224736,3.3512671912095673,11.792359655667214
2383,Consumer,0.0,0.0,22.688314321498257
2384,Consumer,0.0,0.0,7.930038400288798
2385,Solar Prosumer,17.246832117429562,4.104099221483633,11.61940646653773
2386,Solar Prosumer,16.683078692033078,6.590848171055305,6.469114650266826
2387,Solar Prosumer,14.337480820896856,3.237627302340386,12.72104375184403
